,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
0,3.715962009803922,6.268250672818148,4.654748774509804,6.544421376393695,0.5356154019117243,0.45225015318424133,0.49517636171848906,0.43634103622475107,0.11662165750504946,0.10219186519894641,0.10953858102326701,0.10028633129368292,0.8479978717021085,0.7434384419589938,0.8094548150187875,0.7321320171379466,Leaf Papaya Ringspot
1,3.3348805147058824,3.586082276047674,1.7338541666666665,4.590618992695116,0.5738385124574406,0.5607859735598532,0.6729297476851397,0.5238130075678396,0.1226395058861918,0.11982869582290648,0.1442635593230357,0.11336450667719224,0.8852323428284692,0.8765037897688588,0.9402713679584639,0.8419097771707059,Leaf Papaya Ringspot
2,4.20623468137255,5.62632833525567,2.73999693627451,5.0791695501730105,0.547905399761833,0.5039735749248703,0.6173380863883733,0.5093511987178766,0.12070778275854162,0.11224713963931296,0.1344416750204433,0.11331241615126639,0.8438792088193358,0.7912199336216026,0.8982960690507686,0.8115280244962898,Leaf Papaya Ringspot
3,2.2809283088235293,3.7376701268742787,2.5168351715686272,3.748035371011149,0.6314209949925808,0.5557005404954766,0.6119244523858437,0.5573460382615397,0.14846765993000235,0.13192413383472398,0.14349942227454732,0.13145018986455337,0.8939328381111269,0.8256260520847782,0.8825098478106698,0.8251274791275836,Leaf Papaya Ringspot
4,1.7897671568627451,3.636708958093041,2.6024662990196084,3.3995232602845054,0.6341839065799393,0.5229823669540938,0.5766045146575425,0.5306349920167055,0.14235721729865858,0.11963699213420506,0.1299416873996683,0.12120341203483588,0.917107076872271,0.8315448298460792,0.8797383404636432,0.8425264825954962,Leaf Papaya Ringspot
5,4.59296875,6.1998769703960015,3.1511029411764704,6.184298346789697,0.5308991380293973,0.4824093385418837,0.581767880203452,0.48876216192498967,0.11613351231708552,0.1076108136479068,0.12592461322450166,0.10846916239343328,0.8569394015953257,0.8069306106800677,0.9019032164211908,0.8073995883160834,Leaf Papaya Ringspot
6,2.50531556372549,3.699607843137256,2.163648897058824,3.5957247212610537,0.7266178636563005,0.6967765556712481,0.7450123797001277,0.6938279313908953,0.39578634670172536,0.3863239666784944,0.39884169849798834,0.38679880684037726,0.9468192961602637,0.9215706887767166,0.9540823604375029,0.9237729387289475,Leaf Papaya Ringspot
7,2.705912990196078,3.872064590542099,2.736473651960784,4.022991157247213,0.7059527626639261,0.665920561315779,0.702696227333899,0.665313441622846,0.3529753731178106,0.34175733605291175,0.3516994151939774,0.3414753055337897,0.9367628047126112,0.9095674830850528,0.9360556228872148,0.9060423821796307,Leaf Papaya Ringspot
8,2.2909007352941173,3.2673433294886576,1.6032628676470586,3.0292041522491355,0.7268380085923672,0.7018214592486153,0.7680091310396799,0.7018894654954185,0.3484839814518158,0.34290146045130976,0.3558326542663083,0.34345157830989825,0.9369012299063717,0.9100019682287105,0.9558653458742554,0.9165557442379093,Leaf Papaya Ringspot
9,2.369868259803921,3.718031526336025,2.5103553921568618,3.62880430603614,0.7022293599002083,0.6598824763004218,0.6977664156988939,0.657023836023937,0.3265773160059327,0.3154928225992031,0.32528800497019844,0.31582934837870763,0.9454276453943712,0.9144060215185393,0.9421864087198591,0.9164600958187308,Leaf Papaya Ringspot
10,3.1637408088235297,5.613871587850826,3.8895373774509805,5.194525182622069,0.5577358296320581,0.4745287829665188,0.5349911162176347,0.48514724203874227,0.12519108335856283,0.1095754383046591,0.1206659009444478,0.11168895664459919,0.8660074038469022,0.7622278626823216,0.8353904961999007,0.7799882722450282,Leaf Papaya Ringspot
11,1.2770680147058826,1.8899500192233758,1.1321384803921566,2.1408073817762396,0.8191475746400058,0.7901947055442585,0.8394040924044904,0.7900728676102711,0.3626111452895634,0.35601107560582546,0.3675985472742936,0.35499228320443954,0.9660933222831226,0.9498734535481947,0.9699501486868357,0.9432232911210058,Leaf Papaya Ringspot
12,1.5154871323529406,2.6187004998077668,1.7931066176470591,2.646812764321414,0.7378467349441906,0.6744797614056083,0.7160046443455623,0.672193695563496,0.31844128484487166,0.3035759424612782,0.31433299914656204,0.3029920904117714,0.9683090397869979,0.9452902687603232,0.9624936120125386,0.9447027506822652,Leaf Papaya Ringspot
13,0.6916207107843138,1.409780853517878,0.9306525735294118,1.124075355632449,0.8309095871247254,0.7834771374828262,0.828274602348145,0.8059685029153635,0.2855664608335868,0.27363249283448826,0.28960647646899185,0.28129606263251883,0.9778342990924632,0.9549502504579499,0.9702249259082782,0.9640832871231889,Leaf Papaya Ringspot
14,2.8094822303921574,4.415101883890812,3.2373927696078435,4.56719723183391,0.6203365737544458,0.5683496887955388,0.6091803964197647,0.5534032318096772,0.15246430202882263,0.14342306934750151,0.15136027966845117,0.1415316177979905,0.896910827544317,0.8379974374510117,0.8811666220663563,0.8324149580013104,Leaf Papaya Ringspot
15,1.010079656862745,1.9041906958861974,1.3044270833333336,1.8867666282199158,0.8461719384756615,0.8106529037930897,0.8318689394080957,0.8023382517617228,0.39106921529408223,0.3776117239383136,0.3845464532214765,0.37631774802159806,0.9711443051129655,0.945640944014647,0.962695900552906,0.9461455354218352,Leaf Papaya Ringspot
16,2.058348651960784,4.058869665513265,2.7938112745098045,3.7292887351018837,0.6460793320595251,0.5449282662478221,0.5976926994471138,0.5533276822771844,0.15508715971580045,0.13200782242992293,0.14316872151734203,0.13459589177698394,0.8954753732136013,0.7934804431467974,0.857995444807036,0.8102650723984267,Leaf Papaya Ringspot
17,2.2837162990196083,3.5366705113417907,2.0280790441176473,3.1914801999231064,0.6979779760287254,0.6429793276191255,0.7077400581658869,0.657390124456856,0.23372408069657974,0.22271150901512735,0.23661794509273584,0.2258619303224182,0.9183508321273487,0.8735281058023602,0.927496538495008,0.8858783124697205,Leaf Papaya Ringspot
18,2.2867647058823533,3.2034602076124576,2.5150122549019605,4.005459438677432,0.6723061279323712,0.6262761791927401,0.6580245282569116,0.5938776160406443,0.16830954445366167,0.1555842425869354,0.16473457805937228,0.1492982992541284,0.8907927373322796,0.8470485628439965,0.8799442303018822,0.8087551246647094,Leaf Papaya Ringspot
19,2.0439644607843133,4.018592848904268,2.7058363970588233,3.482645136485967,0.621099522866543,0.5099046470011565,0.5882561696325659,0.5450794921172095,0.1438321802733517,0.12169407276772866,0.13701372772221243,0.12823718704769768,0.8957085954493873,0.7943834932382219,0.8619808008374413,0.8218149240405321,Leaf Papaya Ringspot
20,2.4031249999999997,3.5132641291810844,1.7076899509803922,3.072895040369088,0.6229870826666931,0.5665389551533059,0.6737075745355391,0.5820695194130624,0.15170308624208162,0.13835632754662164,0.16416687232906002,0.1423294660174539,0.8713559159869869,0.8119978151652214,0.9086840386900495,0.8355585540804554,Leaf Papaya Ringspot
21,3.0053002450980393,6.854056132256824,4.985232843137255,5.951557093425605,0.5712001486697529,0.4373687295374786,0.49124284165509374,0.4641661702914749,0.12762925695765678,0.10402095381887579,0.11250760899553232,0.10762024608773015,0.8768326612477209,0.7192602629557812,0.7956397386597976,0.7562272633319467,Leaf Papaya Ringspot
22,2.074678308823529,3.9747481737793158,3.0762867647058822,4.537301038062284,0.62110779118498,0.5184193962282491,0.5591327534014433,0.506483811044789,0.13946677938144286,0.11885606250861003,0.12665414681961434,0.11628079112633707,0.9036048441330217,0.8152576635965963,0.8570167700549284,0.7891080888852179,Leaf Papaya Ringspot
23,2.3487132352941176,4.698608227604768,3.1604626225490198,4.165966935793926,0.6111169355498464,0.5014317189078392,0.5653934586805021,0.5118033703855916,0.1385985053402452,0.11651738274791745,0.12834370633988948,0.11827708365063766,0.8960700627335364,0.7922461900685019,0.8601571057639611,0.8157970334222452,Leaf Papaya Ringspot
24,2.850689338235295,5.861453287197234,4.297395833333334,6.160384467512495,0.6230455106697249,0.4965914306967575,0.5532181312700485,0.5016922125477576,0.13810018005775407,0.11255720484077143,0.1237609005027832,0.11350910493664576,0.9030523833491052,0.8006902569236466,0.8538768292100208,0.7905231521741176,Leaf Papaya Ringspot
25,2.861366421568627,4.277400999615533,3.8270833333333334,5.524429065743946,0.597313070047454,0.5409938035547776,0.5570448437580815,0.5039946934560301,0.1400197196008568,0.12905391939495428,0.13170939134831472,0.12250835272209958,0.8980515104040042,0.8474684587664686,0.863587122933902,0.8029614797314748,Leaf Papaya Ringspot
26,5.630162377450978,8.86157631680123,7.749448529411764,9.59755478662053,0.4948745898706835,0.42652209507629,0.4414708047554124,0.4075247847759703,0.10891992032859726,0.09794723806619914,0.10041530071215447,0.09528681177073503,0.8002870019125825,0.6856065730091451,0.7250494822319682,0.6594886159561878,Leaf Papaya Ringspot
27,1.7319087009803922,2.7228911956939634,1.5022058823529412,2.5193387158785083,0.7537647794222291,0.7173029340883355,0.7724570576124961,0.7213988797624078,0.3226125606264535,0.3160728067571531,0.32506901819309425,0.31640054129564793,0.9504036189780237,0.9220592943760453,0.9569907887294788,0.9278866015066793,Leaf Papaya Ringspot
28,3.2687653186274503,4.290980392156862,2.6611825980392156,4.702176086120723,0.5255401190392367,0.490002639071599,0.5679407272783815,0.46991477549135574,0.1221409124584607,0.11545801395860433,0.1301326932113772,0.11258747056034936,0.8413992175232556,0.7915797532546406,0.8707793638497864,0.7716061478670916,Leaf Papaya Ringspot
29,1.7528186274509807,3.627512495194156,2.353232230392157,3.239400230680507,0.6726555556815441,0.5759915333889412,0.629281645050527,0.5859393000158944,0.15893020833237653,0.13492307854722974,0.14688074037889862,0.1379927625154715,0.9289235992865447,0.8526166181949306,0.9045724938911793,0.8683851764882756,Leaf Papaya Ringspot
30,2.7679227941176467,3.824775086505191,2.247334558823529,4.082029988465975,0.5982027999920577,0.5464301596352248,0.6319039163284517,0.5493633955680134,0.13371637535826109,0.12294249992287119,0.14084459911205835,0.1234549672875884,0.8805980103073174,0.8349760461319133,0.9030430188876657,0.8238748227381871,Leaf Papaya Ringspot
31,1.9581495098039212,4.046874279123414,2.8337469362745087,4.045982314494426,0.6676974816957212,0.5502217047709934,0.6019145802875857,0.5500746118178327,0.14892912047392534,0.12290224184260337,0.13377234355339715,0.1229350357421173,0.9228607358842889,0.8402238542299558,0.8882558339583835,0.8402575958164109,Leaf Papaya Ringspot
32,3.334696691176471,6.087643214148405,4.06044730392157,5.524275278738946,0.5986588372120027,0.4993606286796894,0.5619780861914382,0.5227837369401163,0.12464446453685077,0.1050774411251432,0.1169026819645444,0.10975962779283555,0.9000473390805311,0.817384762378268,0.8781306266420053,0.8342838925311341,Leaf Papaya Ringspot
33,2.755269607843138,3.850857362552865,2.049954044117647,3.9056824298346795,0.5951774925629679,0.544863674864761,0.6355507726426463,0.5426647529894923,0.1321614368046897,0.12162159412513773,0.1408219784028586,0.12158494275858488,0.8809308327809027,0.8336596085418853,0.9116297398260463,0.8313111602786861,Leaf Papaya Ringspot
34,2.734666053921569,3.7799769319492498,2.1136335784313722,3.630234525182622,0.5748693761084825,0.525592537051492,0.6178630942131191,0.5300664624138274,0.13934208847518642,0.1290845367044782,0.14888171576571063,0.1299273978249487,0.8455696705800618,0.7866149971406818,0.880543706606336,0.7950728253645761,Leaf Papaya Ringspot
35,3.539522058823529,4.446320645905422,2.5610906862745098,4.746758938869665,0.5573303214030697,0.5142591599036964,0.6031838079868711,0.5077377609740231,0.13965342804237282,0.13033945137577768,0.14943916616483444,0.1290956190069693,0.7779630817859269,0.7210845300488272,0.8393519849486828,0.7022285333081795,Leaf Papaya Ringspot
36,2.886933210784314,4.400415224913496,2.758103553921569,4.244306036139946,0.6442684724285748,0.5790115605488043,0.6396607421925462,0.5934310981542149,0.18218163283978578,0.16667254470321874,0.17979635073724362,0.16809064357409548,0.9058873891874294,0.8565556923727156,0.9101430233635489,0.8616498017475539,Leaf Papaya Ringspot
37,3.038388480392157,4.072279892349097,2.547533700980392,4.6134256055363325,0.6414887247263373,0.5948250408381174,0.652876772716095,0.5705322619935254,0.1710349142422039,0.16125973570124982,0.17356364135605282,0.15523715742705857,0.9081656038651396,0.8769996568827985,0.923041485409162,0.8606324535808847,Leaf Papaya Ringspot
38,1.8723039215686275,2.6025221068819686,1.5395526960784314,3.0139638600538254,0.6705837349871895,0.6196978164876231,0.7147487867001197,0.6092987296342495,0.1495515288028745,0.13732292357809917,0.16130815256589612,0.13494936573217414,0.9222044323292627,0.8919034602778488,0.9360454010250895,0.8748038480492571,Leaf Papaya Ringspot
39,1.9939491421568627,3.6409073433294883,2.7028033088235293,4.022806612841215,0.6579750871936871,0.5819879254761939,0.6312890334229787,0.5627614395057668,0.15083035950140922,0.13483880689894714,0.14726768830355905,0.1308570191568214,0.9287108131993256,0.8699943157989735,0.9036787134850636,0.8563641295838111,Leaf Papaya Ringspot
40,3.296200980392157,4.4725259515570945,2.54203431372549,4.201753171856978,0.5495312136069954,0.4938671551323479,0.5937942247911223,0.5104115708032597,0.13482769815939233,0.12454919768527459,0.14468108949278993,0.1275417512924883,0.7977704047195694,0.7255639273748715,0.8440092531423775,0.7421898690905808,Leaf Papaya Ringspot
41,1.9724724264705882,2.751757016532103,1.470281862745098,2.6225913110342183,0.6602809695089926,0.61542817681295,0.7153195320248027,0.6230993592447386,0.18117875541591374,0.1691318724686533,0.1992330957520729,0.17071785705262368,0.8324168134198923,0.7662556372336875,0.874999085561204,0.7772251738802967,Leaf Papaya Ringspot
42,2.2018382352941175,2.999907727797001,1.4238970588235291,2.773194925028835,0.6090416647549052,0.5650695778000797,0.6735457269918829,0.575312438364163,0.17922085387989864,0.16938811914132468,0.19784072055206842,0.17040620488912464,0.8116839050208033,0.7430640173053064,0.8780682301226544,0.7624903130612138,Leaf Papaya Ringspot
43,4.790808823529412,6.150296039984622,3.530422794117647,6.389680891964628,0.5204412348342803,0.4767507849111967,0.5584388988329089,0.472907640469937,0.1283401062202045,0.11988164606109471,0.13553911873290156,0.11920772983274547,0.7528466639344537,0.6817657676274838,0.817431074214078,0.6693760519797829,Leaf Papaya Ringspot
44,3.931924019607843,6.726751249519415,5.213158700980393,6.949019607843137,0.5887208639227375,0.49442649791544263,0.5394304392635515,0.4922024075580074,0.12872745692714896,0.11044800367138446,0.1193245112139386,0.11029960906337578,0.8576179550980036,0.7562034256445899,0.811075591888768,0.7481393560423759,Leaf Papaya Ringspot
45,2.0229626225490196,3.485228758169935,2.497855392156863,3.5946482122260672,0.6743561837125117,0.5836366702545528,0.6406239907814186,0.5904376498033851,0.15768918460072362,0.13525351313938042,0.14793837703853374,0.13704045270169585,0.9102132764612916,0.8454441775268292,0.8893533689924691,0.8406286190312605,Leaf Papaya Ringspot
46,5.814368872549021,7.605505574778931,4.647533700980393,7.896885813148789,0.45750505716251033,0.4204918879419646,0.5108446506573198,0.41497991990000765,0.10933073007660529,0.1030789715267153,0.11855417033375538,0.10222592627719859,0.7777017021019204,0.7090710164550297,0.822396757041799,0.6979025404889009,Leaf Papaya Ringspot
47,3.4765318627450976,4.492887351018839,2.1006433823529407,4.381176470588236,0.5806336592858055,0.5431701617410518,0.6476987761403257,0.5421204574886985,0.1323626709840458,0.12492056317922924,0.14621052051693392,0.1233583391642123,0.8915778382588928,0.859887990367964,0.9344201802940877,0.8633772915326247,Leaf Papaya Ringspot
48,4.07172181372549,7.227650903498654,4.920128676470588,6.048489042675894,0.5377168628649978,0.4410885156202396,0.49952529252423095,0.4664864626681031,0.12206219750275672,0.10512224651700548,0.11582051858937602,0.10949219069473912,0.8475780410985135,0.7293124458675646,0.8156300126400676,0.7734627337327636,Leaf Papaya Ringspot
49,3.4676623774509805,7.080722798923491,5.029411764705882,5.810811226451365,0.568860898352422,0.4537153650072419,0.5012616931111583,0.4753157185759745,0.11979014458877062,0.09935724233644593,0.10757287307166899,0.1030460163751799,0.8901350142294234,0.7757082152167988,0.8406774156343801,0.8159297807362442,Leaf Papaya Ringspot
50,2.5073682598039215,4.182360630526721,2.961963848039216,4.448565936178392,0.6010976085205622,0.5216607712976246,0.5749337083524753,0.5133577724235306,0.1430265143239196,0.12582769013500658,0.13577739735495412,0.12412100203826949,0.8793534240749928,0.7982583013278505,0.8572585911229252,0.7854075655692513,Leaf Papaya Ringspot
51,2.952558210784314,3.680968858131488,2.3820925245098046,4.355294117647058,0.6712875075972455,0.6480641924354275,0.6994580555457075,0.6313415469078987,0.22962402016953018,0.22437681979196133,0.23685789370054536,0.22139007652272988,0.8582705862982705,0.823587943259628,0.8858863649490522,0.7912680251271573,Leaf Papaya Ringspot
52,3.9215839460784307,5.177424067666283,2.907843137254902,5.331826220684353,0.5635063407536282,0.5175106776400206,0.606006740528073,0.5228281270052032,0.12942845853953444,0.1200859129843142,0.13907497809736252,0.12144932513342886,0.8117633502258137,0.7516048135438014,0.860471358428017,0.744209833439576,Leaf Papaya Ringspot
53,2.336335784313726,5.22497500961169,3.875107230392157,4.427389465590157,0.6658227567746394,0.5302494920940432,0.5713976451305764,0.554277515058967,0.14823525910110447,0.12089809365167509,0.12820451350907058,0.12524606580235842,0.9271953552704967,0.8372762640555897,0.879357043530979,0.862110335233367,Leaf Papaya Ringspot
54,5.879794730392157,7.290980392156864,3.9895067401960786,7.093886966551326,0.5021015993824371,0.4744730313937775,0.5605519985532558,0.47462963299648225,0.12117469850691118,0.11635772468616161,0.13282104776641163,0.11556337460499999,0.7775662738489869,0.7244955941255737,0.8491881256464235,0.7319476249330142,Leaf Papaya Ringspot
55,2.486764705882353,3.4908266051518653,1.8263174019607842,3.1876970396001534,0.585276171994906,0.5260227613269793,0.6339648477822207,0.5490956329376446,0.13812999786492128,0.12640491513107957,0.14916360234337023,0.1303716280370755,0.8679261714612706,0.8146556812620142,0.9029330955765914,0.830741059556708,Leaf Papaya Ringspot
56,1.7863970588235294,4.390326797385621,3.6227481617647053,4.135455594002306,0.6928096246297004,0.5835197727927902,0.6122495437465071,0.5915060873576093,0.18732542905384247,0.1638908718349999,0.16967796338443622,0.1654004447905756,0.9503268666617066,0.8776218837875727,0.8991812805381081,0.8847281631282385,Leaf Papaya Ringspot
57,2.7527267156862743,4.140392156862745,2.7739123774509804,3.787820069204152,0.6576588152122742,0.5984329432106139,0.6764979219865956,0.616651255023906,0.15586083823860333,0.14313346842001834,0.1624134515446891,0.14668553689364794,0.9211972247616725,0.8814838410578294,0.920654163434694,0.8915728539690254,Leaf Papaya Ringspot
58,3.0968137254901955,5.121138023836987,3.98656556372549,5.457793156478278,0.5795914935423372,0.49280039458210645,0.532483450651485,0.48620799823066707,0.1293469561963247,0.11226321698492243,0.11954949334243058,0.11116972840819396,0.8745495429454686,0.7924560923896152,0.8385897287219656,0.7788143157242564,Leaf Papaya Ringspot
59,1.9531250000000002,2.7394232987312575,1.4540287990196081,2.5834371395617075,0.6812382940627173,0.6448157138773148,0.725488287509145,0.6479721258387542,0.195785546662088,0.1850413359467106,0.20988656950701792,0.1850091680647741,0.8520244288921313,0.7927606820116816,0.8900143794204876,0.8045604851037387,Leaf Papaya Ringspot
60,2.4102328431372553,3.9018377547097263,2.862561274509804,3.8091657054978847,0.6264557602127407,0.5386015526803222,0.5868063949050061,0.5411997531840778,0.1591681496934932,0.13887302477349056,0.14955341797963878,0.1393260775881255,0.8347416231381098,0.7323921926651648,0.8036434340691784,0.7387446724689256,Leaf Papaya Ringspot
61,3.501011029411765,4.913510188389082,2.0920955882352943,3.9104498269896193,0.6488475503566697,0.6039327251963948,0.7013159681074124,0.6326325075091936,0.1742144902838677,0.16329222448969474,0.18793884944519862,0.1732212963590944,0.888891080525794,0.8438848289090505,0.9335507368900492,0.8757462281156817,Leaf Papaya Ringspot
62,2.2595128676470586,3.0688658208381394,1.8898590686274506,2.8720799692425993,0.7012629034981214,0.6718031759504867,0.7223620026239315,0.67746515343102,0.2900681998783495,0.281228295380575,0.2956814986059651,0.28373748641562574,0.780652568881421,0.702546989461494,0.8163597091272458,0.7216045762325145,Leaf Papaya Ringspot
63,1.7961090686274508,3.6318185313341025,2.652068014705882,3.7443137254901964,0.6552060638853122,0.5445153995397044,0.601281225908805,0.5394654850618799,0.15325492334336027,0.12818240227047056,0.13933595162777582,0.12735345162543524,0.9179396972388943,0.8342155996714583,0.8789652562794986,0.829083809339757,Leaf Papaya Ringspot
64,2.6207567401960787,3.866066897347174,2.083088235294118,3.3525413302575937,0.6944465872691652,0.6529557180355462,0.7184225237858166,0.6666377615192135,0.1770619018597215,0.16596739108377626,0.1836270370375701,0.16881813442622454,0.9296903066214818,0.8962004266153881,0.9440813167074069,0.9099662108021456,Leaf Papaya Ringspot
65,1.6388327205882354,3.2436293733179538,2.426991421568627,3.284644367550942,0.7124362842333288,0.6147155980194728,0.6528955941765354,0.6228755412743567,0.17790249985423626,0.15458404529454095,0.16287694718270304,0.15520011662589797,0.9425395173341918,0.8863302213119769,0.9149260674470877,0.8848917695322809,Leaf Papaya Ringspot
66,2.8740655637254897,4.806889657823913,3.659466911764706,5.03753940792003,0.5953124154288126,0.4982366992857823,0.5463567427144183,0.49230093883952053,0.14251770977805553,0.12285445914587691,0.13193962547036212,0.122090242204146,0.8420904828441585,0.7352347613836325,0.7985708468843742,0.7225564072495666,Leaf Papaya Ringspot
67,5.926731004901962,7.222868127643213,3.782414215686275,7.27927720107651,0.49116735772823167,0.4670744976690356,0.5602615586854438,0.4656032640956929,0.12700371837564123,0.12281363878342184,0.13862991714643155,0.12106789837546764,0.8456990758222632,0.8118375470168401,0.9016324440059865,0.8103684738280581,Leaf Papaya Ringspot
68,4.487500000000001,5.424052287581699,3.796063112745098,6.360891964628987,0.5292180224037182,0.516150395362245,0.5701614020757243,0.48569355358380045,0.12143940243331834,0.11843262863930885,0.12809742386930495,0.11396934353215078,0.8643477324352615,0.8359392725428952,0.885312718926991,0.807563136555983,Leaf Papaya Ringspot
69,7.553370098039216,8.974133025759324,4.410202205882354,8.081414840445982,0.44338490026437577,0.41867354815556773,0.5405500655799835,0.4322667695918836,0.11153639394378662,0.10692286246188568,0.12775988030603044,0.10947235782975842,0.7932169056784549,0.754153808674815,0.8793040428752384,0.7786132974832612,Leaf Papaya Ringspot
70,2.2230851715686275,2.8043829296424456,1.0740655637254901,2.3462053056516727,0.656357018742401,0.6226403481408376,0.735383147876713,0.6409163492964742,0.18154657777259128,0.1728440555543968,0.20335010645548549,0.17653365845088534,0.8491270679083648,0.8095505116792706,0.9270978612685254,0.8406802711917075,Leaf Papaya Ringspot
71,2.3065257352941178,4.454225297962322,3.068857230392157,4.315570934256056,0.6542955293499901,0.5415084005099853,0.5948826931191327,0.549612863044246,0.1479193493058676,0.12280027935137607,0.13443794495595163,0.12486247079196808,0.9052715724360486,0.8170334838412631,0.8739957678048129,0.8227403643801567,Leaf Papaya Ringspot
72,3.7317555147058825,4.974363706266821,2.7326286764705876,5.112341407151095,0.5711763348245972,0.5240592767489051,0.6149606165675048,0.5283664978448536,0.13158695630462972,0.12186447233307184,0.14166540115156648,0.12301089342536581,0.8184918185940234,0.7581584484333584,0.8671277904440607,0.7514625359230634,Leaf Papaya Ringspot
